part_id,eq_id,part_production_date,part_type,part_weight,part_material,part_color,part_dimensions,part_cost,part_quality_grade,part_purity
PART01164,EQUIP002,2024-01-04,Type B,34.29,Copper,Blue,15x15x15,47.07,D,p-0.876
PART01165,EQUIP002,2024-06-02,Type B,9.48,Aluminum,Green,10x10x10,44.67,A,p-0.864
PART01166,EQUIP002,2024-05-30,Type B,72.25,Steel,Green,20x20x20,191.87,C,p-0.929
PART01167,EQUIP002,2024-03-02,Type B,36.26,Aluminum,Red,10x10x10,421.16,D,p-0.898
PART01168,EQUIP002,2024-02-21,Type B,11.39,Plastic,Blue,25x25x25,246.75,D,p-0.962
PART01169,EQUIP002,2024-01-05,Type B,78.5,Copper,Black,25x25x25,490.57,C,p-0.848
PART01170,EQUIP002,2024-03-18,Type B,96.45,Aluminum,Black,20x20x20,56.94,C,p-0.907
PART01171,EQUIP002,2024-05-20,Type B,17.98,Copper,Blue,25x25x25,113.44,B,p-0.849
PART01172,EQUIP002,2024-04-01,Type B,19.98,Steel,Black,20x20x20,160.54,C,p-0.815
PART01173,EQUIP002,2024-03-11,Type B,22.24,Plastic,Black,20x20x20,463.04,B,p-0.94
PART01174,EQUIP002,2024-03-13,Type B,34.34,Steel,Blue,20x20x20,140.2,B,p-0.954
PART01175,EQUIP002,2024-01-22,Type B,84.26,Steel,Red,25x25x25,283.7,D,p-0.808
PART01176,EQUIP002,2024-04-16,Type B,50.23,Copper,Blue,15x15x15,415.21,C,p-0.84
PART01177,EQUIP002,2024-03-01,Type B,50.36,Copper,Green,15x15x15,96.3,B,p-0.914
PART01178,EQUIP002,2024-02-04,Type B,46.2,Steel,Blue,10x10x10,467.39,C,p-0.91
PART01179,EQUIP002,2024-03-22,Type B,84.32,Copper,Green,25x25x25,309.5,C,p-0.855
PART01180,EQUIP002,2024-05-26,Type B,77.88,Plastic,Black,10x10x10,240.62,C,p-0.916
PART01181,EQUIP002,2024-01-15,Type B,96.65,Aluminum,Blue,15x15x15,451.54,D,p-0.849
PART01182,EQUIP002,2024-01-28,Type B,45.23,Copper,Green,10x10x10,434.28,C,p-0.946
PART01183,EQUIP002,2024-04-10,Type B,9.85,Copper,Red,10x10x10,313.31,A,p-0.975
PART01184,EQUIP002,2024-04-04,Type B,65.54,Aluminum,Green,25x25x25,177.12,C,p-0.972
PART01185,EQUIP002,2024-02-23,Type B,59.62,Steel,Black,25x25x25,389.69,C,p-0.825
PART01186,EQUIP002,2024-06-15,Type B,88.15,Aluminum,Red,20x20x20,82.25,B,p-0.848
PART01187,EQUIP002,2024-02-21,Type B,44.2,Copper,Green,10x10x10,441.63,A,p-0.944
PART01188,EQUIP002,2024-03-16,Type B,67.07,Plastic,Black,10x10x10,247.7,B,p-0.808
PART01189,EQUIP002,2024-02-19,Type B,22.44,Steel,Red,15x15x15,456.74,C,p-0.924
PART01190,EQUIP002,2024-03-24,Type B,10.86,Plastic,Blue,10x10x10,370.5,A,p-0.807
PART01191,EQUIP002,2024-06-03,Type B,55.13,Copper,Red,10x10x10,305.41,C,p-0.813
PART01192,EQUIP002,2024-05-29,Type B,38.36,Copper,Green,20x20x20,107.51,D,p-0.837
PART01193,EQUIP002,2024-02-25,Type B,78.6,Plastic,Black,10x10x10,497.32,D,p-0.937
PART01194,EQUIP002,2024-03-30,Type B,12.95,Copper,Black,10x10x10,291.09,D,p-0.819
PART01195,EQUIP002,2024-01-09,Type B,51.28,Plastic,Green,20x20x20,34.07,D,p-0.898
PART01196,EQUIP002,2024-04-12,Type B,90.27,Copper,Blue,20x20x20,342.19,B,p-0.899
PART01197,EQUIP002,2024-03-03,Type B,65.62,Aluminum,Red,10x10x10,32.51,C,p-0.936
PART01198,EQUIP002,2024-04-21,Type B,11.21,Aluminum,Red,20x20x20,411.73,A,p-0.932
PART01199,EQUIP002,2024-02-10,Type B,15.64,Aluminum,Blue,20x20x20,477.27,B,p-0.931
PART01200,EQUIP002,2024-06-08,Type B,91.96,Plastic,Black,15x15x15,454.03,B,p-0.852
PART01201,EQUIP002,2024-06-20,Type B,17.98,Aluminum,Green,25x25x25,471.83,A,p-0.962
PART01202,EQUIP002,2024-01-17,Type B,99.55,Steel,Blue,20x20x20,486.43,A,p-0.934
PART01203,EQUIP002,2024-02-20,Type B,58.93,Plastic,Green,15x15x15,478.44,C,p-0.875
PART01204,EQUIP002,2024-05-19,Type B,14.16,Aluminum,Black,25x25x25,289.8,D,p-0.801
PART01205,EQUIP002,2024-02-07,Type B,96.86,Aluminum,Black,25x25x25,180.38,B,p-0.873
PART01206,EQUIP002,2024-05-25,Type B,46.11,Aluminum,Black,25x25x25,102.49,B,p-0.969
PART01207,EQUIP002,2024-03-30,Type B,87.12,Copper,Black,15x15x15,379.32,C,p-0.854
PART01208,EQUIP002,2024-06-16,Type B,94.19,Steel,Blue,10x10x10,212.1,A,p-0.806
PART01209,EQUIP002,2024-01-31,Type B,25.8,Plastic,Green,10x10x10,361.47,C,p-0.945
PART01210,EQUIP002,2024-03-22,Type B,87.68,Plastic,Green,15x15x15,47.28,D,p-0.923
PART01211,EQUIP002,2024-02-08,Type B,81.1,Steel,Blue,20x20x20,408.78,A,p-0.863
PART01212,EQUIP002,2024-04-10,Type B,34.28,Copper,Red,25x25x25,299.39,C,p-0.831
PART01213,EQUIP002,2024-05-22,Type B,31.9,Plastic,Black,10x10x10,187.89,C,p-0.93
PART01214,EQUIP002,2024-02-29,Type B,26.9,Aluminum,Red,10x10x10,472.87,B,p-0.95
PART01215,EQUIP002,2024-06-17,Type B,50.18,Copper,Black,15x15x15,236.17,A,p-0.87
PART01216,EQUIP002,2024-02-21,Type B,6.67,Copper,Green,10x10x10,348.68,C,p-0.921
PART01217,EQUIP002,2024-06-01,Type B,42.66,Aluminum,Red,20x20x20,140.4,D,p-0.91
PART01218,EQUIP002,2024-02-26,Type B,99.7,Copper,Red,20x20x20,145.12,D,p-0.851
PART01219,EQUIP002,2024-03-31,Type B,36.65,Copper,Green,20x20x20,170.34,A,p-0.846
PART01220,EQUIP002,2024-02-01,Type B,53.74,Copper,Green,20x20x20,389.93,A,p-0.91
PART01221,EQUIP002,2024-04-27,Type B,19.33,Steel,Green,15x15x15,70.58,A,p-0.938
PART01222,EQUIP002,2024-01-05,Type B,15.22,Plastic,Black,20x20x20,116.3,B,p-0.808
PART01223,EQUIP002,2024-03-31,Type B,17.95,Aluminum,Red,15x15x15,446.93,D,p-0.954
PART01224,EQUIP002,2024-04-25,Type B,9.35,Copper,Blue,25x25x25,116.29,D,p-0.818
PART01225,EQUIP002,2024-05-13,Type B,70.85,Plastic,Black,20x20x20,190.28,B,p-0.883
PART01226,EQUIP002,2024-03-25,Type B,96.58,Steel,Green,10x10x10,296.76,A,p-0.95
PART01227,EQUIP002,2024-02-21,Type B,42.47,Plastic,Blue,15x15x15,105.47,C,p-0.878
PART01228,EQUIP002,2024-02-08,Type B,2.44,Aluminum,Blue,10x10x10,485.26,A,p-0.956
PART01229,EQUIP002,2024-01-25,Type B,20.2,Steel,Black,10x10x10,135.11,A,p-0.825
PART01230,EQUIP002,2024-06-18,Type B,89.9,Aluminum,Green,25x25x25,274.64,C,p-0.812
PART01231,EQUIP002,2024-05-12,Type B,75.84,Aluminum,Black,10x10x10,458.96,A,p-0.912
PART01232,EQUIP002,2024-06-06,Type B,98.39,Aluminum,Red,15x15x15,431.02,D,p-0.939
PART01233,EQUIP002,2024-05-16,Type B,50.73,Plastic,Green,15x15x15,24.77,D,p-0.962
PART01234,EQUIP002,2024-02-14,Type B,68.87,Aluminum,Blue,20x20x20,262.77,C,p-0.898
PART01235,EQUIP002,2024-01-21,Type B,40.17,Plastic,Blue,25x25x25,171.6,A,p-0.864
PART01236,EQUIP002,2024-04-06,Type B,79.82,Copper,Green,10x10x10,43.37,A,p-0.843
PART01237,EQUIP002,2024-06-04,Type B,63.44,Copper,Black,15x15x15,134.06,D,p-0.944
PART01238,EQUIP002,2024-04-03,Type B,69.73,Plastic,Black,25x25x25,449.49,C,p-0.881
PART01239,EQUIP002,2024-04-21,Type B,69.06,Steel,Green,20x20x20,381.04,D,p-0.88
PART01240,EQUIP002,2024-01-20,Type B,30.47,Plastic,Red,10x10x10,411.86,B,p-0.97
PART01241,EQUIP002,2024-04-19,Type B,69.65,Steel,Green,20x20x20,398.99,A,p-0.881
PART01242,EQUIP002,2024-06-09,Type B,77.3,Aluminum,Green,10x10x10,363.12,D,p-0.829
PART01243,EQUIP002,2024-03-04,Type B,15.35,Steel,Red,25x25x25,24.04,A,p-0.887
PART01244,EQUIP002,2024-05-09,Type B,15.21,Aluminum,Red,20x20x20,40.81,D,p-0.811
PART01245,EQUIP002,2024-05-21,Type B,49.62,Copper,Red,10x10x10,385.45,A,p-0.811
PART01246,EQUIP002,2024-01-05,Type B,65.03,Plastic,Red,20x20x20,159.99,D,p-0.975
PART01247,EQUIP002,2024-04-12,Type B,33.24,Steel,Blue,10x10x10,368.82,D,p-0.93
PART01248,EQUIP002,2024-01-12,Type B,43.57,Plastic,Green,10x10x10,133.32,C,p-0.949
PART01249,EQUIP002,2024-03-16,Type B,78.68,Aluminum,Green,10x10x10,442.65,C,p-0.804
PART01250,EQUIP002,2024-01-30,Type B,23.5,Steel,Green,15x15x15,388.03,A,p-0.956
PART01251,EQUIP002,2024-06-07,Type B,41.73,Copper,Black,15x15x15,158.62,C,p-0.848
PART01252,EQUIP002,2024-03-04,Type B,43.49,Plastic,Blue,25x25x25,394.31,A,p-0.863
PART01253,EQUIP002,2024-06-01,Type B,85.53,Aluminum,Blue,15x15x15,388.94,A,p-0.968
PART01254,EQUIP002,2024-03-10,Type B,10.8,Aluminum,Green,15x15x15,402.75,C,p-0.813
PART01255,EQUIP002,2024-01-24,Type B,9.05,Steel,Blue,10x10x10,225.26,D,p-0.893
PART01256,EQUIP002,2024-02-15,Type B,88.91,Aluminum,Blue,15x15x15,354.67,C,p-0.885
PART01257,EQUIP002,2024-03-14,Type B,24.81,Copper,Black,15x15x15,481.6,D,p-0.926
PART01258,EQUIP002,2024-01-06,Type B,63.19,Copper,Green,15x15x15,236.86,B,p-0.892
PART01259,EQUIP002,2024-04-20,Type B,18.47,Plastic,Black,10x10x10,241.5,D,p-0.97
PART01260,EQUIP002,2024-02-09,Type B,78.1,Copper,Red,15x15x15,214.9,B,p-0.801
PART01261,EQUIP002,2024-02-17,Type B,1.17,Plastic,Blue,25x25x25,121.0,D,p-0.821
PART01262,EQUIP002,2024-05-29,Type B,90.58,Plastic,Black,15x15x15,407.23,D,p-0.952
PART01263,EQUIP002,2024-01-30,Type B,77.79,Copper,Red,20x20x20,427.3,A,p-0.959
PART01264,EQUIP002,2024-05-06,Type B,68.74,Copper,Green,15x15x15,241.15,D,p-0.83
PART01265,EQUIP002,2024-02-25,Type B,5.16,Plastic,Blue,25x25x25,196.61,D,p-0.952
PART01266,EQUIP002,2024-02-29,Type B,24.46,Copper,Blue,10x10x10,49.73,C,p-0.975
PART01267,EQUIP002,2024-04-21,Type B,86.0,Aluminum,Black,25x25x25,129.24,C,p-0.839
PART01268,EQUIP002,2024-05-14,Type B,78.56,Steel,Red,15x15x15,380.45,B,p-0.814
PART01269,EQUIP002,2024-04-24,Type B,20.7,Plastic,Green,15x15x15,97.2,A,p-0.975
PART01270,EQUIP002,2024-03-27,Type B,51.54,Plastic,Red,20x20x20,336.65,D,p-0.936
PART01271,EQUIP002,2024-03-02,Type B,90.0,Copper,Blue,25x25x25,422.69,D,p-0.87
PART01272,EQUIP002,2024-04-23,Type B,96.88,Copper,Black,25x25x25,118.13,B,p-0.865
PART01273,EQUIP002,2024-01-19,Type B,57.1,Copper,Green,10x10x10,333.18,D,p-0.92
PART01274,EQUIP002,2024-06-13,Type B,89.29,Copper,Red,25x25x25,491.38,D,p-0.961
PART01275,EQUIP002,2024-03-24,Type B,56.83,Aluminum,Black,15x15x15,123.22,B,p-0.893
PART01276,EQUIP002,2024-01-03,Type B,65.9,Aluminum,Green,10x10x10,215.74,C,p-0.88
PART01277,EQUIP002,2024-04-28,Type B,44.23,Copper,Blue,15x15x15,286.19,C,p-0.849
PART01278,EQUIP002,2024-04-06,Type B,99.43,Aluminum,Red,10x10x10,381.91,D,p-0.964
PART01279,EQUIP002,2024-04-24,Type B,91.28,Plastic,Green,10x10x10,296.76,A,p-0.927
PART01280,EQUIP002,2024-04-05,Type B,21.02,Aluminum,Green,20x20x20,378.5,A,p-0.835
PART01281,EQUIP002,2024-03-08,Type B,18.94,Aluminum,Green,15x15x15,484.96,D,p-0.833
PART01282,EQUIP002,2024-05-05,Type B,38.78,Plastic,Black,15x15x15,268.59,C,p-0.866
PART01283,EQUIP002,2024-02-17,Type B,47.11,Steel,Red,15x15x15,373.65,D,p-0.827
PART01284,EQUIP002,2024-01-31,Type B,34.31,Aluminum,Blue,15x15x15,242.57,B,p-0.814
PART01285,EQUIP002,2024-03-20,Type B,1.85,Steel,Blue,10x10x10,351.3,A,p-0.889
PART01286,EQUIP002,2024-03-04,Type B,1.04,Plastic,Red,25x25x25,377.99,C,p-0.966
PART01287,EQUIP002,2024-02-06,Type B,83.23,Copper,Green,15x15x15,180.37,D,p-0.891
PART01288,EQUIP002,2024-04-06,Type B,46.48,Aluminum,Green,10x10x10,294.8,D,p-0.932
PART01289,EQUIP002,2024-01-25,Type B,41.94,Plastic,Green,25x25x25,120.67,C,p-0.931
PART01290,EQUIP002,2024-01-24,Type B,48.83,Copper,Red,10x10x10,285.64,D,p-0.837
PART01291,EQUIP002,2024-01-18,Type B,93.28,Aluminum,Blue,20x20x20,427.96,D,p-0.842
PART01292,EQUIP002,2024-02-16,Type B,74.49,Aluminum,Black,15x15x15,139.75,A,p-0.834
PART01293,EQUIP002,2024-06-06,Type B,95.87,Steel,Blue,10x10x10,85.31,B,p-0.802
PART01294,EQUIP002,2024-01-17,Type B,98.59,Aluminum,Black,10x10x10,460.92,D,p-0.929
PART01295,EQUIP002,2024-02-01,Type B,69.29,Steel,Black,25x25x25,178.0,D,p-0.856
PART01296,EQUIP002,2024-05-07,Type B,71.44,Aluminum,Blue,10x10x10,109.4,C,p-0.849
PART01297,EQUIP002,2024-03-27,Type B,79.01,Steel,Green,20x20x20,359.25,A,p-0.809
PART01298,EQUIP002,2024-01-18,Type B,12.33,Plastic,Black,15x15x15,18.28,A,p-0.806
PART01299,EQUIP002,2024-03-07,Type B,15.47,Steel,Red,10x10x10,377.26,C,p-0.934
PART01300,EQUIP002,2024-02-15,Type B,37.62,Steel,Red,15x15x15,91.95,C,p-0.917
PART01301,EQUIP002,2024-03-25,Type B,47.12,Aluminum,Blue,20x20x20,146.7,A,p-0.903
PART01302,EQUIP002,2024-04-27,Type B,14.7,Plastic,Black,20x20x20,386.22,A,p-0.882
PART01303,EQUIP002,2024-02-04,Type B,26.58,Copper,Black,20x20x20,444.23,D,p-0.808
PART01304,EQUIP002,2024-01-23,Type B,50.39,Steel,Black,25x25x25,283.65,C,p-0.825
PART01305,EQUIP002,2024-03-14,Type B,15.88,Aluminum,Green,15x15x15,335.02,D,p-0.803
PART01306,EQUIP002,2024-03-24,Type B,17.07,Aluminum,Green,20x20x20,231.91,B,p-0.826
PART01307,EQUIP002,2024-04-04,Type B,26.93,Steel,Black,20x20x20,171.74,A,p-0.97
PART01308,EQUIP002,2024-06-18,Type B,53.45,Plastic,Red,25x25x25,213.05,A,p-0.815
PART01309,EQUIP002,2024-01-23,Type B,59.03,Copper,Black,20x20x20,207.69,D,p-0.844
PART01310,EQUIP002,2024-04-18,Type B,4.79,Aluminum,Green,10x10x10,487.36,B,p-0.92
PART01311,EQUIP002,2024-02-25,Type B,5.33,Copper,Red,15x15x15,164.48,B,p-0.824
PART01312,EQUIP002,2024-02-16,Type B,18.66,Copper,Black,25x25x25,245.31,B,p-0.971
PART01313,EQUIP002,2024-02-05,Type B,92.6,Plastic,Blue,10x10x10,337.33,D,p-0.969
PART01314,EQUIP002,2024-04-06,Type B,89.02,Aluminum,Red,15x15x15,14.95,C,p-0.883
PART01315,EQUIP002,2024-05-10,Type B,49.18,Copper,Green,20x20x20,12.06,C,p-0.935
PART01316,EQUIP002,2024-05-18,Type B,8.16,Aluminum,Red,10x10x10,372.96,D,p-0.87
PART01317,EQUIP002,2024-04-23,Type B,34.31,Aluminum,Blue,10x10x10,355.38,C,p-0.965
PART01318,EQUIP002,2024-01-17,Type B,74.58,Steel,Black,20x20x20,470.57,C,p-0.832
PART01319,EQUIP002,2024-01-25,Type B,66.1,Plastic,Red,10x10x10,331.6,B,p-0.966
PART01320,EQUIP002,2024-05-02,Type B,27.23,Plastic,Red,20x20x20,253.83,A,p-0.862
PART01321,EQUIP002,2024-05-18,Type B,56.23,Plastic,Blue,15x15x15,73.12,B,p-0.801
PART01322,EQUIP002,2024-06-14,Type B,74.49,Copper,Black,15x15x15,421.96,C,p-0.924
PART01323,EQUIP002,2024-05-02,Type B,59.74,Steel,Green,15x15x15,273.18,C,p-0.966
PART01324,EQUIP002,2024-02-21,Type B,69.13,Copper,Green,20x20x20,327.08,C,p-0.816
PART01325,EQUIP002,2024-01-01,Type B,48.01,Plastic,Blue,10x10x10,374.86,C,p-0.93
PART01326,EQUIP002,2024-06-17,Type B,80.73,Steel,Green,15x15x15,46.19,C,p-0.833
PART01327,EQUIP002,2024-06-15,Type B,1.53,Plastic,Blue,10x10x10,199.11,B,p-0.954
PART01328,EQUIP002,2024-04-22,Type B,28.77,Aluminum,Red,25x25x25,442.12,D,p-0.977
PART01329,EQUIP002,2024-04-04,Type B,83.73,Plastic,Red,10x10x10,78.45,A,p-0.957
PART01330,EQUIP002,2024-04-18,Type B,70.67,Plastic,Red,15x15x15,193.17,A,p-0.911
PART01331,EQUIP002,2024-01-05,Type B,87.39,Copper,Black,25x25x25,292.95,D,p-0.885
PART01332,EQUIP002,2024-03-25,Type B,72.65,Copper,Black,20x20x20,375.62,D,p-0.936
PART01333,EQUIP002,2024-06-10,Type B,80.49,Steel,Green,20x20x20,368.07,D,p-0.816
PART01334,EQUIP002,2024-04-06,Type B,93.83,Plastic,Red,20x20x20,126.73,A,p-0.922
PART01335,EQUIP002,2024-04-20,Type B,22.98,Plastic,Black,15x15x15,341.78,A,p-0.861
PART01336,EQUIP002,2024-01-21,Type B,33.6,Copper,Green,10x10x10,136.86,C,p-0.809
PART01337,EQUIP002,2024-01-06,Type B,10.45,Steel,Black,15x15x15,382.95,A,p-0.833
PART01338,EQUIP002,2024-05-25,Type B,75.48,Plastic,Blue,10x10x10,195.03,B,p-0.854
PART01339,EQUIP002,2024-03-06,Type B,38.32,Plastic,Green,10x10x10,49.64,A,p-0.873
PART01340,EQUIP002,2024-01-02,Type B,97.14,Plastic,Blue,10x10x10,223.73,A,p-0.846
PART01341,EQUIP002,2024-05-02,Type B,60.71,Steel,Green,15x15x15,55.39,A,p-0.885
PART01342,EQUIP002,2024-05-23,Type B,27.24,Copper,Red,15x15x15,489.22,A,p-0.97
PART01343,EQUIP002,2024-02-22,Type B,30.6,Plastic,Blue,10x10x10,107.9,A,p-0.892
PART01344,EQUIP002,2024-06-07,Type B,48.54,Steel,Red,25x25x25,50.26,D,p-0.946
PART01345,EQUIP002,2024-05-17,Type B,60.91,Steel,Black,15x15x15,442.41,C,p-0.828
PART01346,EQUIP002,2024-02-17,Type B,8.52,Aluminum,Blue,10x10x10,58.38,C,p-0.846
PART01347,EQUIP002,2024-04-21,Type B,13.19,Aluminum,Green,10x10x10,463.2,B,p-0.818
PART01348,EQUIP002,2024-02-10,Type B,11.05,Copper,Green,20x20x20,416.9,A,p-0.966
PART01349,EQUIP002,2024-02-29,Type B,52.08,Aluminum,Red,15x15x15,381.73,A,p-0.92
PART01350,EQUIP002,2024-02-08,Type B,64.42,Aluminum,Green,10x10x10,415.42,D,p-0.922
PART01351,EQUIP002,2024-02-19,Type B,69.33,Aluminum,Blue,10x10x10,95.85,C,p-0.949
PART01352,EQUIP002,2024-03-05,Type B,45.63,Aluminum,Black,15x15x15,465.63,C,p-0.827
PART01353,EQUIP002,2024-05-23,Type B,49.97,Copper,Green,20x20x20,376.92,D,p-0.831
PART01354,EQUIP002,2024-02-09,Type B,90.43,Plastic,Blue,25x25x25,199.36,D,p-0.836
PART01355,EQUIP002,2024-01-28,Type B,1.23,Steel,Blue,25x25x25,417.4,B,p-0.871
PART01356,EQUIP002,2024-05-24,Type B,48.9,Steel,Green,15x15x15,311.71,B,p-0.801
PART01357,EQUIP002,2024-02-07,Type B,36.89,Steel,Blue,20x20x20,491.65,A,p-0.957
PART01358,EQUIP002,2024-04-24,Type B,46.35,Aluminum,Red,20x20x20,353.7,B,p-0.879
PART01359,EQUIP002,2024-02-05,Type B,71.0,Plastic,Blue,25x25x25,488.9,C,p-0.877
PART01360,EQUIP002,2024-01-21,Type B,81.33,Plastic,Green,20x20x20,425.71,D,p-0.976
PART01361,EQUIP002,2024-02-13,Type B,17.88,Aluminum,Blue,10x10x10,415.28,A,p-0.924
PART01362,EQUIP002,2024-01-26,Type B,74.66,Aluminum,Blue,20x20x20,222.86,C,p-0.908
PART01363,EQUIP002,2024-04-24,Type B,71.05,Copper,Blue,25x25x25,443.4,C,p-0.834
PART01364,EQUIP002,2024-04-13,Type B,49.97,Plastic,Black,25x25x25,93.2,B,p-0.835
PART01365,EQUIP002,2024-05-18,Type B,66.98,Aluminum,Green,10x10x10,462.65,D,p-0.827
PART01366,EQUIP002,2024-02-01,Type B,40.45,Aluminum,Green,15x15x15,50.86,D,p-0.904
PART01367,EQUIP002,2024-02-19,Type B,49.95,Aluminum,Red,25x25x25,251.37,B,p-0.909
PART01368,EQUIP002,2024-01-19,Type B,52.43,Plastic,Red,15x15x15,381.56,D,p-0.957
PART01369,EQUIP002,2024-05-05,Type B,11.25,Plastic,Green,20x20x20,426.29,A,p-0.863
PART01370,EQUIP002,2024-04-23,Type B,88.47,Plastic,Blue,20x20x20,124.6,B,p-0.97
PART01371,EQUIP002,2024-01-08,Type B,49.16,Copper,Green,15x15x15,262.42,A,p-0.9
PART01372,EQUIP002,2024-03-07,Type B,37.94,Steel,Blue,25x25x25,318.88,B,p-0.9
PART01373,EQUIP002,2024-06-07,Type B,56.45,Plastic,Red,10x10x10,21.46,D,p-0.908
PART01374,EQUIP002,2024-03-27,Type B,70.52,Steel,Blue,25x25x25,174.65,A,p-0.963
PART01375,EQUIP002,2024-05-18,Type B,36.99,Aluminum,Green,20x20x20,453.26,A,p-0.965
PART01376,EQUIP002,2024-01-28,Type B,1.74,Plastic,Green,20x20x20,158.79,B,p-0.919
PART01377,EQUIP002,2024-04-19,Type B,63.4,Aluminum,Red,25x25x25,483.17,B,p-0.906
PART01378,EQUIP002,2024-02-29,Type B,35.91,Copper,Blue,20x20x20,30.74,D,p-0.929
PART01379,EQUIP002,2024-01-25,Type B,48.8,Copper,Green,15x15x15,450.07,A,p-0.857
PART01380,EQUIP002,2024-04-26,Type B,62.41,Steel,Black,15x15x15,139.45,D,p-0.893
PART01381,EQUIP002,2024-02-17,Type B,11.86,Steel,Blue,25x25x25,416.83,B,p-0.913
PART01382,EQUIP002,2024-06-08,Type B,50.13,Steel,Blue,15x15x15,274.91,C,p-0.845
PART01383,EQUIP002,2024-04-06,Type B,5.77,Copper,Red,10x10x10,198.19,D,p-0.932
PART01384,EQUIP002,2024-06-16,Type B,43.76,Copper,Red,15x15x15,171.88,C,p-0.87
PART01385,EQUIP002,2024-02-09,Type B,65.6,Copper,Blue,10x10x10,249.39,B,p-0.827
PART01386,EQUIP002,2024-01-30,Type B,58.57,Aluminum,Red,25x25x25,482.27,C,p-0.968
PART01387,EQUIP002,2024-05-11,Type B,45.99,Plastic,Black,20x20x20,115.63,A,p-0.834
PART01388,EQUIP002,2024-01-05,Type B,46.05,Aluminum,Red,25x25x25,238.16,D,p-0.928
PART01389,EQUIP002,2024-03-30,Type B,33.33,Steel,Black,10x10x10,37.13,A,p-0.818
PART01390,EQUIP002,2024-04-19,Type B,32.23,Steel,Green,15x15x15,111.59,B,p-0.87
PART01391,EQUIP002,2024-03-09,Type B,55.69,Steel,Blue,20x20x20,39.28,C,p-0.818
PART01392,EQUIP002,2024-02-29,Type B,25.61,Steel,Blue,20x20x20,116.93,A,p-0.834
PART01393,EQUIP002,2024-02-09,Type B,24.59,Copper,Red,25x25x25,152.15,C,p-0.865
PART01394,EQUIP002,2024-02-29,Type B,47.31,Plastic,Blue,10x10x10,363.74,B,p-0.952
PART01395,EQUIP002,2024-02-02,Type B,48.87,Copper,Blue,10x10x10,485.79,D,p-0.852
PART01396,EQUIP002,2024-01-20,Type B,78.33,Aluminum,Black,15x15x15,30.3,C,p-0.876
PART01397,EQUIP002,2024-06-04,Type B,49.19,Steel,Red,20x20x20,137.14,A,p-0.905
PART01398,EQUIP002,2024-01-22,Type B,20.08,Aluminum,Blue,20x20x20,133.02,B,p-0.831
PART01399,EQUIP002,2024-01-22,Type B,43.87,Steel,Blue,25x25x25,388.25,C,p-0.824
PART01400,EQUIP002,2024-01-03,Type B,28.36,Copper,Blue,10x10x10,313.1,C,p-0.94
PART01401,EQUIP002,2024-06-14,Type B,48.09,Aluminum,Red,15x15x15,290.52,C,p-0.902
PART01402,EQUIP002,2024-02-01,Type B,57.08,Plastic,Blue,10x10x10,127.11,A,p-0.903
PART01403,EQUIP002,2024-06-14,Type B,87.83,Aluminum,Red,20x20x20,357.62,A,p-0.879
PART01404,EQUIP002,2024-04-17,Type B,77.67,Plastic,Black,20x20x20,120.2,A,p-0.911
PART01405,EQUIP002,2024-01-30,Type B,28.46,Steel,Green,25x25x25,393.79,D,p-0.934
PART01406,EQUIP002,2024-02-15,Type B,60.74,Plastic,Green,15x15x15,424.94,B,p-0.872
PART01407,EQUIP002,2024-05-21,Type B,26.7,Plastic,Black,20x20x20,354.73,D,p-0.941
PART01408,EQUIP002,2024-05-11,Type B,25.23,Aluminum,Blue,25x25x25,450.96,D,p-0.945
PART01409,EQUIP002,2024-04-10,Type B,58.92,Aluminum,Blue,10x10x10,254.56,D,p-0.962
PART01410,EQUIP002,2024-02-15,Type B,44.94,Plastic,Green,20x20x20,309.05,A,p-0.807
PART01411,EQUIP002,2024-03-24,Type B,17.06,Aluminum,Green,25x25x25,358.15,C,p-0.901
PART01412,EQUIP002,2024-03-10,Type B,65.34,Plastic,Blue,20x20x20,363.93,C,p-0.901
PART01413,EQUIP002,2024-01-12,Type B,69.67,Copper,Black,20x20x20,472.59,C,p-0.823
PART01414,EQUIP002,2024-04-28,Type B,7.23,Steel,Green,20x20x20,232.77,C,p-0.869
PART01415,EQUIP002,2024-02-16,Type B,64.68,Copper,Blue,20x20x20,57.16,D,p-0.906
PART01416,EQUIP002,2024-02-23,Type B,97.81,Steel,Green,20x20x20,233.91,D,p-0.918
PART01417,EQUIP002,2024-04-05,Type B,97.62,Aluminum,Green,20x20x20,305.88,D,p-0.895
PART01418,EQUIP002,2024-01-21,Type B,10.04,Steel,Blue,25x25x25,172.15,A,p-0.821
PART01419,EQUIP002,2024-01-31,Type B,95.28,Plastic,Black,25x25x25,316.13,B,p-0.946
PART01420,EQUIP002,2024-01-18,Type B,89.27,Copper,Blue,10x10x10,438.36,A,p-0.857
PART01421,EQUIP002,2024-06-16,Type B,44.38,Copper,Black,10x10x10,370.03,D,p-0.88
PART01422,EQUIP002,2024-05-01,Type B,6.39,Copper,Black,10x10x10,51.05,A,p-0.826
PART01423,EQUIP002,2024-02-19,Type B,83.46,Plastic,Red,20x20x20,462.15,C,p-0.812
PART01424,EQUIP002,2024-05-05,Type B,68.42,Copper,Blue,15x15x15,459.32,D,p-0.843
PART01425,EQUIP002,2024-06-07,Type B,59.71,Steel,Red,25x25x25,227.78,B,p-0.876
